iso3,country,period,metric,category,value,unit,legality,flow_type,source
GBR,United Kingdom,2001,asylum_applications,main_applicant,71027.0,claims,legal,count,Home Office Immigration System Statistics
GBR,United Kingdom,2002,asylum_applications,main_applicant,84132.0,claims,legal,count,Home Office Immigration System Statistics
GBR,United Kingdom,2003,asylum_applications,main_applicant,49407.0,claims,legal,count,Home Office Immigration System Statistics
GBR,United Kingdom,2004,asylum_applications,main_applicant,33960.0,claims,legal,count,Home Office Immigration System Statistics
GBR,United Kingdom,2005,asylum_applications,main_applicant,25712.0,claims,legal,count,Home Office Immigration System Statistics
GBR,United Kingdom,2006,asylum_applications,main_applicant,23617.0,claims,legal,count,Home Office Immigration System Statistics
GBR,United Kingdom,2007,asylum_applications,main_applicant,23432.0,claims,legal,count,Home Office Immigration System Statistics
GBR,United Kingdom,2008,asylum_applications,main_applicant,25933.0,claims,legal,count,Home Office Immigration System Statistics
GBR,United Kingdom,2009,asylum_applications,main_applicant,24487.0,claims,legal,count,Home Office Immigration System Statistics
GBR,United Kingdom,2010,asylum_applications,main_applicant,17916.0,claims,legal,count,Home Office Immigration System Statistics
GBR,United Kingdom,2011,asylum_applications,main_applicant,19865.0,claims,legal,count,Home Office Immigration System Statistics
GBR,United Kingdom,2012,asylum_applications,main_applicant,21843.0,claims,legal,count,Home Office Immigration System Statistics
GBR,United Kingdom,2013,asylum_applications,main_applicant,23584.0,claims,legal,count,Home Office Immigration System Statistics
GBR,United Kingdom,2014,asylum_applications,main_applicant,25033.0,claims,legal,count,Home Office Immigration System Statistics
GBR,United Kingdom,2015,asylum_applications,main_applicant,32733.0,claims,legal,count,Home Office Immigration System Statistics
GBR,United Kingdom,2016,asylum_applications,main_applicant,30747.0,claims,legal,count,Home Office Immigration System Statistics
GBR,United Kingdom,2017,asylum_applications,main_applicant,26547.0,claims,legal,count,Home Office Immigration System Statistics
GBR,United Kingdom,2018,asylum_applications,main_applicant,29504.0,claims,legal,count,Home Office Immigration System Statistics
GBR,United Kingdom,2019,asylum_applications,main_applicant,35737.0,claims,legal,count,Home Office Immigration System Statistics
GBR,United Kingdom,2020,asylum_applications,main_applicant,29440.0,claims,legal,count,Home Office Immigration System Statistics
GBR,United Kingdom,2021,asylum_applications,main_applicant,48182.0,claims,legal,count,Home Office Immigration System Statistics
GBR,United Kingdom,2022,asylum_applications,main_applicant,76948.0,claims,legal,count,Home Office Immigration System Statistics
GBR,United Kingdom,2023,asylum_applications,main_applicant,68462.0,claims,legal,count,Home Office Immigration System Statistics
GBR,United Kingdom,2024,asylum_applications,main_applicant,82368.0,claims,legal,count,Home Office Immigration System Statistics
GBR,United Kingdom,2025,asylum_applications,main_applicant,82140.0,claims,legal,count,Home Office Immigration System Statistics
GBR,United Kingdom,2001,asylum_applications_per_1000_pop,main_applicant,1.2014105693717216,"per 1,000 population",legal,count,Derived: Home Office Immigration System Statistics ÷ World Bank SP.POP.TOTL
GBR,United Kingdom,2002,asylum_applications_per_1000_pop,main_applicant,1.4170679000248592,"per 1,000 population",legal,count,Derived: Home Office Immigration System Statistics ÷ World Bank SP.POP.TOTL
GBR,United Kingdom,2003,asylum_applications_per_1000_pop,main_applicant,0.8283152893201345,"per 1,000 population",legal,count,Derived: Home Office Immigration System Statistics ÷ World Bank SP.POP.TOTL
GBR,United Kingdom,2004,asylum_applications_per_1000_pop,main_applicant,0.5661141191711896,"per 1,000 population",legal,count,Derived: Home Office Immigration System Statistics ÷ World Bank SP.POP.TOTL
GBR,United Kingdom,2005,asylum_applications_per_1000_pop,main_applicant,0.4256868645967102,"per 1,000 population",legal,count,Derived: Home Office Immigration System Statistics ÷ World Bank SP.POP.TOTL
GBR,United Kingdom,2006,asylum_applications_per_1000_pop,main_applicant,0.38813860773660813,"per 1,000 population",legal,count,Derived: Home Office Immigration System Statistics ÷ World Bank SP.POP.TOTL
GBR,United Kingdom,2007,asylum_applications_per_1000_pop,main_applicant,0.3821112012412156,"per 1,000 population",legal,count,Derived: Home Office Immigration System Statistics ÷ World Bank SP.POP.TOTL
GBR,United Kingdom,2008,asylum_applications_per_1000_pop,main_applicant,0.41958034038056696,"per 1,000 population",legal,count,Derived: Home Office Immigration System Statistics ÷ World Bank SP.POP.TOTL
GBR,United Kingdom,2009,asylum_applications_per_1000_pop,main_applicant,0.3931995284881384,"per 1,000 population",legal,count,Derived: Home Office Immigration System Statistics ÷ World Bank SP.POP.TOTL
GBR,United Kingdom,2010,asylum_applications_per_1000_pop,main_applicant,0.28543950251062017,"per 1,000 population",legal,count,Derived: Home Office Immigration System Statistics ÷ World Bank SP.POP.TOTL
GBR,United Kingdom,2011,asylum_applications_per_1000_pop,main_applicant,0.3140274058269512,"per 1,000 population",legal,count,Derived: Home Office Immigration System Statistics ÷ World Bank SP.POP.TOTL
GBR,United Kingdom,2012,asylum_applications_per_1000_pop,main_applicant,0.34284503460940813,"per 1,000 population",legal,count,Derived: Home Office Immigration System Statistics ÷ World Bank SP.POP.TOTL
GBR,United Kingdom,2013,asylum_applications_per_1000_pop,main_applicant,0.36770713149770806,"per 1,000 population",legal,count,Derived: Home Office Immigration System Statistics ÷ World Bank SP.POP.TOTL
GBR,United Kingdom,2014,asylum_applications_per_1000_pop,main_applicant,0.3873938005849673,"per 1,000 population",legal,count,Derived: Home Office Immigration System Statistics ÷ World Bank SP.POP.TOTL
GBR,United Kingdom,2015,asylum_applications_per_1000_pop,main_applicant,0.502911487701077,"per 1,000 population",legal,count,Derived: Home Office Immigration System Statistics ÷ World Bank SP.POP.TOTL
GBR,United Kingdom,2016,asylum_applications_per_1000_pop,main_applicant,0.4686614029204646,"per 1,000 population",legal,count,Derived: Home Office Immigration System Statistics ÷ World Bank SP.POP.TOTL
GBR,United Kingdom,2017,asylum_applications_per_1000_pop,main_applicant,0.4024467891577224,"per 1,000 population",legal,count,Derived: Home Office Immigration System Statistics ÷ World Bank SP.POP.TOTL
GBR,United Kingdom,2018,asylum_applications_per_1000_pop,main_applicant,0.4450948149712613,"per 1,000 population",legal,count,Derived: Home Office Immigration System Statistics ÷ World Bank SP.POP.TOTL
GBR,United Kingdom,2019,asylum_applications_per_1000_pop,main_applicant,0.5363660923335535,"per 1,000 population",legal,count,Derived: Home Office Immigration System Statistics ÷ World Bank SP.POP.TOTL
GBR,United Kingdom,2020,asylum_applications_per_1000_pop,main_applicant,0.4411147737488762,"per 1,000 population",legal,count,Derived: Home Office Immigration System Statistics ÷ World Bank SP.POP.TOTL
GBR,United Kingdom,2021,asylum_applications_per_1000_pop,main_applicant,0.7193705395801606,"per 1,000 population",legal,count,Derived: Home Office Immigration System Statistics ÷ World Bank SP.POP.TOTL
GBR,United Kingdom,2022,asylum_applications_per_1000_pop,main_applicant,1.1376781595599976,"per 1,000 population",legal,count,Derived: Home Office Immigration System Statistics ÷ World Bank SP.POP.TOTL
GBR,United Kingdom,2023,asylum_applications_per_1000_pop,main_applicant,0.9990660479234159,"per 1,000 population",legal,count,Derived: Home Office Immigration System Statistics ÷ World Bank SP.POP.TOTL
GBR,United Kingdom,2024,asylum_applications_per_1000_pop,main_applicant,1.188897388894502,"per 1,000 population",legal,count,Derived: Home Office Immigration System Statistics ÷ World Bank SP.POP.TOTL
GBR,United Kingdom,2025,asylum_applications_per_1000_pop,main_applicant,1.1820916142587823,"per 1,000 population",legal,count,Derived: Home Office Immigration System Statistics ÷ World Bank SP.POP.TOTL
GBR,United Kingdom,2012,emigration,all,448000.0,people,total,outflow,ONS Long-Term International Migration
GBR,United Kingdom,2013,emigration,all,469000.0,people,total,outflow,ONS Long-Term International Migration
GBR,United Kingdom,2014,emigration,all,494000.0,people,total,outflow,ONS Long-Term International Migration
GBR,United Kingdom,2015,emigration,all,494000.0,people,total,outflow,ONS Long-Term International Migration
GBR,United Kingdom,2016,emigration,all,523000.0,people,total,outflow,ONS Long-Term International Migration
GBR,United Kingdom,2017,emigration,all,544000.0,people,total,outflow,ONS Long-Term International Migration
GBR,United Kingdom,2018,emigration,all,549000.0,people,total,outflow,ONS Long-Term International Migration
GBR,United Kingdom,2019,emigration,all,605000.0,people,total,outflow,ONS Long-Term International Migration
GBR,United Kingdom,2020,emigration,all,569000.0,people,total,outflow,ONS Long-Term International Migration
GBR,United Kingdom,2021,emigration,all,480000.0,people,total,outflow,ONS Long-Term International Migration
GBR,United Kingdom,2022,emigration,all,508000.0,people,total,outflow,ONS Long-Term International Migration
GBR,United Kingdom,2023,emigration,all,593000.0,people,total,outflow,ONS Long-Term International Migration
GBR,United Kingdom,2024,emigration,all,680000.0,people,total,outflow,ONS Long-Term International Migration
GBR,United Kingdom,2025,emigration,all,642000.0,people,total,outflow,ONS Long-Term International Migration
GBR,United Kingdom,2012,emigration,british,151000.0,people,total,outflow,ONS Long-Term International Migration
GBR,United Kingdom,2013,emigration,british,157000.0,people,total,outflow,ONS Long-Term International Migration
GBR,United Kingdom,2014,emigration,british,161000.0,people,total,outflow,ONS Long-Term International Migration
GBR,United Kingdom,2015,emigration,british,151000.0,people,total,outflow,ONS Long-Term International Migration
GBR,United Kingdom,2016,emigration,british,163000.0,people,total,outflow,ONS Long-Term International Migration
GBR,United Kingdom,2017,emigration,british,164000.0,people,total,outflow,ONS Long-Term International Migration
GBR,United Kingdom,2018,emigration,british,147000.0,people,total,outflow,ONS Long-Term International Migration
GBR,United Kingdom,2019,emigration,british,153000.0,people,total,outflow,ONS Long-Term International Migration
GBR,United Kingdom,2020,emigration,british,130000.0,people,total,outflow,ONS Long-Term International Migration
GBR,United Kingdom,2021,emigration,british,233000.0,people,total,outflow,ONS Long-Term International Migration
GBR,United Kingdom,2022,emigration,british,247000.0,people,total,outflow,ONS Long-Term International Migration
GBR,United Kingdom,2023,emigration,british,255000.0,people,total,outflow,ONS Long-Term International Migration
GBR,United Kingdom,2024,emigration,british,257000.0,people,total,outflow,ONS Long-Term International Migration
GBR,United Kingdom,2025,emigration,british,246000.0,people,total,outflow,ONS Long-Term International Migration
GBR,United Kingdom,2012,emigration,eu,128000.0,people,total,outflow,ONS Long-Term International Migration
GBR,United Kingdom,2013,emigration,eu,141000.0,people,total,outflow,ONS Long-Term International Migration
GBR,United Kingdom,2014,emigration,eu,180000.0,people,total,outflow,ONS Long-Term International Migration
GBR,United Kingdom,2015,emigration,eu,193000.0,people,total,outflow,ONS Long-Term International Migration
GBR,United Kingdom,2016,emigration,eu,213000.0,people,total,outflow,ONS Long-Term International Migration
GBR,United Kingdom,2017,emigration,eu,235000.0,people,total,outflow,ONS Long-Term International Migration
GBR,United Kingdom,2018,emigration,eu,250000.0,people,total,outflow,ONS Long-Term International Migration
GBR,United Kingdom,2019,emigration,eu,269000.0,people,total,outflow,ONS Long-Term International Migration
GBR,United Kingdom,2020,emigration,eu,247000.0,people,total,outflow,ONS Long-Term International Migration
GBR,United Kingdom,2021,emigration,eu,159000.0,people,total,outflow,ONS Long-Term International Migration
GBR,United Kingdom,2022,emigration,eu,151000.0,people,total,outflow,ONS Long-Term International Migration
GBR,United Kingdom,2023,emigration,eu,156000.0,people,total,outflow,ONS Long-Term International Migration
GBR,United Kingdom,2024,emigration,eu,155000.0,people,total,outflow,ONS Long-Term International Migration
GBR,United Kingdom,2025,emigration,eu,118000.0,people,total,outflow,ONS Long-Term International Migration
GBR,United Kingdom,2012,emigration,non_eu,169000.0,people,total,outflow,ONS Long-Term International Migration
GBR,United Kingdom,2013,emigration,non_eu,171000.0,people,total,outflow,ONS Long-Term International Migration
GBR,United Kingdom,2014,emigration,non_eu,154000.0,people,total,outflow,ONS Long-Term International Migration
GBR,United Kingdom,2015,emigration,non_eu,150000.0,people,total,outflow,ONS Long-Term International Migration
GBR,United Kingdom,2016,emigration,non_eu,147000.0,people,total,outflow,ONS Long-Term International Migration
GBR,United Kingdom,2017,emigration,non_eu,144000.0,people,total,outflow,ONS Long-Term International Migration
GBR,United Kingdom,2018,emigration,non_eu,152000.0,people,total,outflow,ONS Long-Term International Migration
GBR,United Kingdom,2019,emigration,non_eu,182000.0,people,total,outflow,ONS Long-Term International Migration
GBR,United Kingdom,2020,emigration,non_eu,192000.0,people,total,outflow,ONS Long-Term International Migration
GBR,United Kingdom,2021,emigration,non_eu,88000.0,people,total,outflow,ONS Long-Term International Migration
GBR,United Kingdom,2022,emigration,non_eu,110000.0,people,total,outflow,ONS Long-Term International Migration
GBR,United Kingdom,2023,emigration,non_eu,182000.0,people,total,outflow,ONS Long-Term International Migration
GBR,United Kingdom,2024,emigration,non_eu,269000.0,people,total,outflow,ONS Long-Term International Migration
GBR,United Kingdom,2025,emigration,non_eu,278000.0,people,total,outflow,ONS Long-Term International Migration
GBR,United Kingdom,1964,emigration_by_origin,all,271000.0,people,legal,outflow,"ONS Long-Term International Migration (IPS), 1964-2015 [ad hoc 006408]"
GBR,United Kingdom,1965,emigration_by_origin,all,284000.0,people,legal,outflow,"ONS Long-Term International Migration (IPS), 1964-2015 [ad hoc 006408]"
GBR,United Kingdom,1966,emigration_by_origin,all,302000.0,people,legal,outflow,"ONS Long-Term International Migration (IPS), 1964-2015 [ad hoc 006408]"
GBR,United Kingdom,1967,emigration_by_origin,all,309000.0,people,legal,outflow,"ONS Long-Term International Migration (IPS), 1964-2015 [ad hoc 006408]"
GBR,United Kingdom,1968,emigration_by_origin,all,278000.0,people,legal,outflow,"ONS Long-Term International Migration (IPS), 1964-2015 [ad hoc 006408]"
GBR,United Kingdom,1969,emigration_by_origin,all,293000.0,people,legal,outflow,"ONS Long-Term International Migration (IPS), 1964-2015 [ad hoc 006408]"
GBR,United Kingdom,1970,emigration_by_origin,all,291000.0,people,legal,outflow,"ONS Long-Term International Migration (IPS), 1964-2015 [ad hoc 006408]"
GBR,United Kingdom,1971,emigration_by_origin,all,240000.0,people,legal,outflow,"ONS Long-Term International Migration (IPS), 1964-2015 [ad hoc 006408]"
GBR,United Kingdom,1972,emigration_by_origin,all,233000.0,people,legal,outflow,"ONS Long-Term International Migration (IPS), 1964-2015 [ad hoc 006408]"
GBR,United Kingdom,1973,emigration_by_origin,all,246000.0,people,legal,outflow,"ONS Long-Term International Migration (IPS), 1964-2015 [ad hoc 006408]"
GBR,United Kingdom,1974,emigration_by_origin,all,269000.0,people,legal,outflow,"ONS Long-Term International Migration (IPS), 1964-2015 [ad hoc 006408]"
GBR,United Kingdom,1975,emigration_by_origin,all,238000.0,people,legal,outflow,"ONS Long-Term International Migration (IPS), 1964-2015 [ad hoc 006408]"
GBR,United Kingdom,1976,emigration_by_origin,all,210000.0,people,legal,outflow,"ONS Long-Term International Migration (IPS), 1964-2015 [ad hoc 006408]"
GBR,United Kingdom,1977,emigration_by_origin,all,208000.0,people,legal,outflow,"ONS Long-Term International Migration (IPS), 1964-2015 [ad hoc 006408]"
GBR,United Kingdom,1978,emigration_by_origin,all,192000.0,people,legal,outflow,"ONS Long-Term International Migration (IPS), 1964-2015 [ad hoc 006408]"
GBR,United Kingdom,1979,emigration_by_origin,all,189000.0,people,legal,outflow,"ONS Long-Term International Migration (IPS), 1964-2015 [ad hoc 006408]"
GBR,United Kingdom,1980,emigration_by_origin,all,228000.0,people,legal,outflow,"ONS Long-Term International Migration (IPS), 1964-2015 [ad hoc 006408]"
GBR,United Kingdom,1981,emigration_by_origin,all,232000.0,people,legal,outflow,"ONS Long-Term International Migration (IPS), 1964-2015 [ad hoc 006408]"
GBR,United Kingdom,1982,emigration_by_origin,all,257000.0,people,legal,outflow,"ONS Long-Term International Migration (IPS), 1964-2015 [ad hoc 006408]"
GBR,United Kingdom,1983,emigration_by_origin,all,184000.0,people,legal,outflow,"ONS Long-Term International Migration (IPS), 1964-2015 [ad hoc 006408]"
GBR,United Kingdom,1984,emigration_by_origin,all,164000.0,people,legal,outflow,"ONS Long-Term International Migration (IPS), 1964-2015 [ad hoc 006408]"
GBR,United Kingdom,1985,emigration_by_origin,all,174000.0,people,legal,outflow,"ONS Long-Term International Migration (IPS), 1964-2015 [ad hoc 006408]"
GBR,United Kingdom,1986,emigration_by_origin,all,213000.0,people,legal,outflow,"ONS Long-Term International Migration (IPS), 1964-2015 [ad hoc 006408]"
GBR,United Kingdom,1987,emigration_by_origin,all,209000.0,people,legal,outflow,"ONS Long-Term International Migration (IPS), 1964-2015 [ad hoc 006408]"
GBR,United Kingdom,1988,emigration_by_origin,all,237000.0,people,legal,outflow,"ONS Long-Term International Migration (IPS), 1964-2015 [ad hoc 006408]"
GBR,United Kingdom,1989,emigration_by_origin,all,205000.0,people,legal,outflow,"ONS Long-Term International Migration (IPS), 1964-2015 [ad hoc 006408]"
GBR,United Kingdom,1990,emigration_by_origin,all,231000.0,people,legal,outflow,"ONS Long-Term International Migration (IPS), 1964-2015 [ad hoc 006408]"
GBR,United Kingdom,1991,emigration_by_origin,all,285000.0,people,legal,outflow,"ONS Long-Term International Migration (IPS), 1964-2015 [ad hoc 006408]"
GBR,United Kingdom,1992,emigration_by_origin,all,281000.0,people,legal,outflow,"ONS Long-Term International Migration (IPS), 1964-2015 [ad hoc 006408]"
GBR,United Kingdom,1993,emigration_by_origin,all,266000.0,people,legal,outflow,"ONS Long-Term International Migration (IPS), 1964-2015 [ad hoc 006408]"
GBR,United Kingdom,1994,emigration_by_origin,all,238000.0,people,legal,outflow,"ONS Long-Term International Migration (IPS), 1964-2015 [ad hoc 006408]"
GBR,United Kingdom,1995,emigration_by_origin,all,236000.0,people,legal,outflow,"ONS Long-Term International Migration (IPS), 1964-2015 [ad hoc 006408]"
GBR,United Kingdom,1996,emigration_by_origin,all,264000.0,people,legal,outflow,"ONS Long-Term International Migration (IPS), 1964-2015 [ad hoc 006408]"
GBR,United Kingdom,1997,emigration_by_origin,all,279000.0,people,legal,outflow,"ONS Long-Term International Migration (IPS), 1964-2015 [ad hoc 006408]"
GBR,United Kingdom,1998,emigration_by_origin,all,251000.0,people,legal,outflow,"ONS Long-Term International Migration (IPS), 1964-2015 [ad hoc 006408]"
GBR,United Kingdom,1999,emigration_by_origin,all,291000.0,people,legal,outflow,"ONS Long-Term International Migration (IPS), 1964-2015 [ad hoc 006408]"
GBR,United Kingdom,2000,emigration_by_origin,all,321000.0,people,legal,outflow,"ONS Long-Term International Migration (IPS), 1964-2015 [ad hoc 006408]"
GBR,United Kingdom,2001,emigration_by_origin,all,309000.0,people,legal,outflow,"ONS Long-Term International Migration (IPS), 1964-2015 [ad hoc 006408]"
GBR,United Kingdom,2002,emigration_by_origin,all,363000.0,people,legal,outflow,"ONS Long-Term International Migration (IPS), 1964-2015 [ad hoc 006408]"
GBR,United Kingdom,2003,emigration_by_origin,all,363000.0,people,legal,outflow,"ONS Long-Term International Migration (IPS), 1964-2015 [ad hoc 006408]"
GBR,United Kingdom,2004,emigration_by_origin,all,344000.0,people,legal,outflow,"ONS Long-Term International Migration (IPS), 1964-2015 [ad hoc 006408]"
GBR,United Kingdom,2005,emigration_by_origin,all,361000.0,people,legal,outflow,"ONS Long-Term International Migration (IPS), 1964-2015 [ad hoc 006408]"
GBR,United Kingdom,2006,emigration_by_origin,all,398000.0,people,legal,outflow,"ONS Long-Term International Migration (IPS), 1964-2015 [ad hoc 006408]"
GBR,United Kingdom,2007,emigration_by_origin,all,341000.0,people,legal,outflow,"ONS Long-Term International Migration (IPS), 1964-2015 [ad hoc 006408]"
GBR,United Kingdom,2008,emigration_by_origin,all,427000.0,people,legal,outflow,"ONS Long-Term International Migration (IPS), 1964-2015 [ad hoc 006408]"
GBR,United Kingdom,2009,emigration_by_origin,all,368000.0,people,legal,outflow,"ONS Long-Term International Migration (IPS), 1964-2015 [ad hoc 006408]"
GBR,United Kingdom,2010,emigration_by_origin,all,339000.0,people,legal,outflow,"ONS Long-Term International Migration (IPS), 1964-2015 [ad hoc 006408]"
GBR,United Kingdom,2011,emigration_by_origin,all,351000.0,people,legal,outflow,"ONS Long-Term International Migration (IPS), 1964-2015 [ad hoc 006408]"
GBR,United Kingdom,2012,emigration_by_origin,all,321000.0,people,legal,outflow,"ONS Long-Term International Migration (IPS), 1964-2015 [ad hoc 006408]"
GBR,United Kingdom,2013,emigration_by_origin,all,317000.0,people,legal,outflow,"ONS Long-Term International Migration (IPS), 1964-2015 [ad hoc 006408]"
GBR,United Kingdom,2014,emigration_by_origin,all,319000.0,people,legal,outflow,"ONS Long-Term International Migration (IPS), 1964-2015 [ad hoc 006408]"
GBR,United Kingdom,2015,emigration_by_origin,all,299000.0,people,legal,outflow,"ONS Long-Term International Migration (IPS), 1964-2015 [ad hoc 006408]"
GBR,United Kingdom,1964,emigration_by_origin,british,202000.0,people,legal,outflow,"ONS Long-Term International Migration (IPS), 1964-2015 [ad hoc 006408]"
GBR,United Kingdom,1965,emigration_by_origin,british,219000.0,people,legal,outflow,"ONS Long-Term International Migration (IPS), 1964-2015 [ad hoc 006408]"
GBR,United Kingdom,1966,emigration_by_origin,british,230000.0,people,legal,outflow,"ONS Long-Term International Migration (IPS), 1964-2015 [ad hoc 006408]"
GBR,United Kingdom,1967,emigration_by_origin,british,238000.0,people,legal,outflow,"ONS Long-Term International Migration (IPS), 1964-2015 [ad hoc 006408]"
GBR,United Kingdom,1968,emigration_by_origin,british,208000.0,people,legal,outflow,"ONS Long-Term International Migration (IPS), 1964-2015 [ad hoc 006408]"
GBR,United Kingdom,1969,emigration_by_origin,british,221000.0,people,legal,outflow,"ONS Long-Term International Migration (IPS), 1964-2015 [ad hoc 006408]"
GBR,United Kingdom,1970,emigration_by_origin,british,215000.0,people,legal,outflow,"ONS Long-Term International Migration (IPS), 1964-2015 [ad hoc 006408]"
GBR,United Kingdom,1971,emigration_by_origin,british,171000.0,people,legal,outflow,"ONS Long-Term International Migration (IPS), 1964-2015 [ad hoc 006408]"
GBR,United Kingdom,1972,emigration_by_origin,british,160000.0,people,legal,outflow,"ONS Long-Term International Migration (IPS), 1964-2015 [ad hoc 006408]"
GBR,United Kingdom,1973,emigration_by_origin,british,176000.0,people,legal,outflow,"ONS Long-Term International Migration (IPS), 1964-2015 [ad hoc 006408]"
GBR,United Kingdom,1974,emigration_by_origin,british,199000.0,people,legal,outflow,"ONS Long-Term International Migration (IPS), 1964-2015 [ad hoc 006408]"
GBR,United Kingdom,1975,emigration_by_origin,british,169000.0,people,legal,outflow,"ONS Long-Term International Migration (IPS), 1964-2015 [ad hoc 006408]"
GBR,United Kingdom,1976,emigration_by_origin,british,137000.0,people,legal,outflow,"ONS Long-Term International Migration (IPS), 1964-2015 [ad hoc 006408]"
GBR,United Kingdom,1977,emigration_by_origin,british,143000.0,people,legal,outflow,"ONS Long-Term International Migration (IPS), 1964-2015 [ad hoc 006408]"
GBR,United Kingdom,1978,emigration_by_origin,british,126000.0,people,legal,outflow,"ONS Long-Term International Migration (IPS), 1964-2015 [ad hoc 006408]"
GBR,United Kingdom,1979,emigration_by_origin,british,126000.0,people,legal,outflow,"ONS Long-Term International Migration (IPS), 1964-2015 [ad hoc 006408]"
GBR,United Kingdom,1980,emigration_by_origin,british,150000.0,people,legal,outflow,"ONS Long-Term International Migration (IPS), 1964-2015 [ad hoc 006408]"
GBR,United Kingdom,1981,emigration_by_origin,british,164000.0,people,legal,outflow,"ONS Long-Term International Migration (IPS), 1964-2015 [ad hoc 006408]"
GBR,United Kingdom,1982,emigration_by_origin,british,186000.0,people,legal,outflow,"ONS Long-Term International Migration (IPS), 1964-2015 [ad hoc 006408]"
GBR,United Kingdom,1983,emigration_by_origin,british,122000.0,people,legal,outflow,"ONS Long-Term International Migration (IPS), 1964-2015 [ad hoc 006408]"
GBR,United Kingdom,1984,emigration_by_origin,british,103000.0,people,legal,outflow,"ONS Long-Term International Migration (IPS), 1964-2015 [ad hoc 006408]"
GBR,United Kingdom,1985,emigration_by_origin,british,108000.0,people,legal,outflow,"ONS Long-Term International Migration (IPS), 1964-2015 [ad hoc 006408]"
GBR,United Kingdom,1986,emigration_by_origin,british,132000.0,people,legal,outflow,"ONS Long-Term International Migration (IPS), 1964-2015 [ad hoc 006408]"
GBR,United Kingdom,1987,emigration_by_origin,british,130000.0,people,legal,outflow,"ONS Long-Term International Migration (IPS), 1964-2015 [ad hoc 006408]"
GBR,United Kingdom,1988,emigration_by_origin,british,143000.0,people,legal,outflow,"ONS Long-Term International Migration (IPS), 1964-2015 [ad hoc 006408]"
GBR,United Kingdom,1989,emigration_by_origin,british,122000.0,people,legal,outflow,"ONS Long-Term International Migration (IPS), 1964-2015 [ad hoc 006408]"
GBR,United Kingdom,1990,emigration_by_origin,british,135000.0,people,legal,outflow,"ONS Long-Term International Migration (IPS), 1964-2015 [ad hoc 006408]"
GBR,United Kingdom,1991,emigration_by_origin,british,154000.0,people,legal,outflow,"ONS Long-Term International Migration (IPS), 1964-2015 [ad hoc 006408]"
GBR,United Kingdom,1992,emigration_by_origin,british,155000.0,people,legal,outflow,"ONS Long-Term International Migration (IPS), 1964-2015 [ad hoc 006408]"
GBR,United Kingdom,1993,emigration_by_origin,british,149000.0,people,legal,outflow,"ONS Long-Term International Migration (IPS), 1964-2015 [ad hoc 006408]"
GBR,United Kingdom,1994,emigration_by_origin,british,125000.0,people,legal,outflow,"ONS Long-Term International Migration (IPS), 1964-2015 [ad hoc 006408]"
GBR,United Kingdom,1995,emigration_by_origin,british,135000.0,people,legal,outflow,"ONS Long-Term International Migration (IPS), 1964-2015 [ad hoc 006408]"
GBR,United Kingdom,1996,emigration_by_origin,british,156000.0,people,legal,outflow,"ONS Long-Term International Migration (IPS), 1964-2015 [ad hoc 006408]"
GBR,United Kingdom,1997,emigration_by_origin,british,149000.0,people,legal,outflow,"ONS Long-Term International Migration (IPS), 1964-2015 [ad hoc 006408]"
GBR,United Kingdom,1998,emigration_by_origin,british,126000.0,people,legal,outflow,"ONS Long-Term International Migration (IPS), 1964-2015 [ad hoc 006408]"
GBR,United Kingdom,1999,emigration_by_origin,british,139000.0,people,legal,outflow,"ONS Long-Term International Migration (IPS), 1964-2015 [ad hoc 006408]"
GBR,United Kingdom,2000,emigration_by_origin,british,161000.0,people,legal,outflow,"ONS Long-Term International Migration (IPS), 1964-2015 [ad hoc 006408]"
GBR,United Kingdom,2001,emigration_by_origin,british,159000.0,people,legal,outflow,"ONS Long-Term International Migration (IPS), 1964-2015 [ad hoc 006408]"
GBR,United Kingdom,2002,emigration_by_origin,british,186000.0,people,legal,outflow,"ONS Long-Term International Migration (IPS), 1964-2015 [ad hoc 006408]"
GBR,United Kingdom,2003,emigration_by_origin,british,191000.0,people,legal,outflow,"ONS Long-Term International Migration (IPS), 1964-2015 [ad hoc 006408]"
GBR,United Kingdom,2004,emigration_by_origin,british,196000.0,people,legal,outflow,"ONS Long-Term International Migration (IPS), 1964-2015 [ad hoc 006408]"
GBR,United Kingdom,2005,emigration_by_origin,british,186000.0,people,legal,outflow,"ONS Long-Term International Migration (IPS), 1964-2015 [ad hoc 006408]"
GBR,United Kingdom,2006,emigration_by_origin,british,207000.0,people,legal,outflow,"ONS Long-Term International Migration (IPS), 1964-2015 [ad hoc 006408]"
GBR,United Kingdom,2007,emigration_by_origin,british,171000.0,people,legal,outflow,"ONS Long-Term International Migration (IPS), 1964-2015 [ad hoc 006408]"
GBR,United Kingdom,2008,emigration_by_origin,british,173000.0,people,legal,outflow,"ONS Long-Term International Migration (IPS), 1964-2015 [ad hoc 006408]"
GBR,United Kingdom,2009,emigration_by_origin,british,140000.0,people,legal,outflow,"ONS Long-Term International Migration (IPS), 1964-2015 [ad hoc 006408]"
GBR,United Kingdom,2010,emigration_by_origin,british,136000.0,people,legal,outflow,"ONS Long-Term International Migration (IPS), 1964-2015 [ad hoc 006408]"
GBR,United Kingdom,2011,emigration_by_origin,british,149000.0,people,legal,outflow,"ONS Long-Term International Migration (IPS), 1964-2015 [ad hoc 006408]"
